IFRS_MONTH,KEY,Liabilitas Kontrak Asuransi (Saldo Awal),Aset Kontrak Asuransi (Saldo Awal),Saldo Bersih Kontrak Asuransi (Saldo Awal),Pendapatan Jasa Asuransi,Ekspektasi Klaim & Beban Attributable (Estimasi),Ekspektasi Klaim,Ekspektasi Komisi,Ekspektasi Beban Attributable,Perubahan pada Penyesuaian Risiko (RA),Perubahan pada CSM (Amortisasi),Pendapatan Jasa Asuransi Lainnya,Beban Jasa Asuransi,Beban Klaim & Biaya Attributable,Amortisasi Arus Kas Akuisisi (Beban),Kerugian dari Kontrak Merugi (Onerous),Beban Jasa Asuransi Lainnya,Hasil Jasa Asuransi Kotor,Penerimaan Premi,Arus Kas Akuisisi Asuransi,Beban Klaim & Beban Jasa Asuransi Dibayarkan,Arus Kas Bersih,Pendapatan (Beban) Keuangan Kontrak Asuransi (P&L),Pendapatan (Beban) Keuangan Kontrak Asuransi (OCI),Alokasi Aset untuk Arus Kas Akuisisi,Komponen Investasi,Perubahan Lainnya,Total Perubahan,Liabilitas Kontrak Asuransi (Saldo Akhir),Aset Kontrak Asuransi (Saldo Akhir),Saldo Bersih Kontrak Asuransi (Saldo Akhir),NAMA_PRODUK
2024-07-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2020,7156277322.97258,1096594011.1055584,6059683311.867022,468121890.35842294,262643529.5717364,186347.23234882098,185159216.611071,77297965.72831659,7748431.29606654,197729929.49062002,0,262457182.3393876,77297965.72831659,185159216.611071,0.0,0,-205664708.01903534,76009216.31506184,0.0,0,76009216.31506184,-392112674.04336107,0,185159216.611071,120312118.63250801,1569526597.2517874,1482885258.4520054,8454003364.813515,911434794.4944875,7542568570.319027,SPUL
2024-08-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2020,8454003364.813513,911434794.4944875,7542568570.319025,468391265.923048,259246001.3712687,186347.23234882098,183162132.81080908,75897521.32811077,7608386.8560459595,201536877.69573334,0,259059654.13891983,75897521.32811077,183162132.81080908,0.0,0,-209331611.7841282,299743846.92589754,-32403173.009424742,0,332147019.9353223,-168647418.99715048,0,150758959.80138433,191517503.13695034,914672529.825474,1088301573.7666583,9391545978.778788,760675834.6931032,8630870144.085684,SPUL
2024-09-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2020,9391545978.778788,760675834.6931033,8630870144.085684,462880795.9349479,251839735.8752392,187705.6025519004,177016603.66555843,74635426.60712884,7482313.220968075,203558746.83874065,0,251652030.27268726,74635426.60712884,177016603.66555843,0.0,0,-211228765.66226065,344769668.6015329,-90109584.87724485,0,434879253.4787777,-118111127.33341503,0,86907018.78831358,179416055.31114215,1094878852.5377617,1243090799.3038025,10547729759.294275,673768815.9047897,9873960943.389486,SPUL
2024-10-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2020,10547729759.294275,673768815.9047896,9873960943.389486,488374251.0557892,243080851.9133719,189733.0576468363,172003480.70910263,70887638.14662242,7107737.120426926,238185662.02199036,0,242891118.85572505,70887638.14662242,172003480.70910263,0.0,0,-245483132.20006412,10798928.049953587,-73626838.57096896,0,84425766.62092254,-477575323.0058356,0,98376642.13813367,294373658.52777004,3965500040.29175,3880675017.951818,14330028135.10796,575392173.7666559,13754635961.341305,SPUL
2024-11-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2020,14330028135.10796,575392173.7666559,13754635961.341305,401483253.2996522,242552447.09800768,190420.99071945008,171940265.11454523,70421760.99274302,7061218.198346248,151869588.00329825,0,242362026.10728824,70421760.99274302,171940265.11454523,0.0,0,-159121227.19236398,871017132.7328516,-873927.077906438,0,871891059.8107581,469533879.4331994,0,171066338.0366388,64941295.19663024,-12048447678.169106,-11342906165.502638,2816055631.568685,404325835.7300172,2411729795.838668,SPUL
2024-12-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2020,2816055631.568685,404325835.7300172,2411729795.838668,348309865.54817426,196260281.6025082,191050.79411924357,135437858.22405598,60631372.58433299,6082242.337845224,145967341.60782084,0,196069230.80838895,60631372.58433299,135437858.22405598,0.0,0,-152240634.7397853,14321702.465059854,-447527821.10825104,0,461849523.5733109,-333988163.0831144,0,-312089962.8841951,39227602.50501147,1250717631.564403,643867108.102105,3772012702.554985,716415798.6142123,3055596903.940773,SPUL
2023-12-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2021,-42522345.25962271,27475615.631118998,-69997960.8907417,11621740.35795378,6900456.098536516,167345.0936354122,3847015.8916826528,2886095.11321845,305344.02068538626,4415940.238731878,0,6733111.004901103,2886095.11321845,3847015.8916826528,0.0,0,-4888629.353052677,11137404.112394534,-8497043.022003725,0,19634447.13439826,-484336.24555924535,0,-4650027.130321072,1595321.5773659174,39230978.37825612,35691936.57974172,-2180381.5495599248,32125642.761440072,-34306024.311,SPUL
2024-01-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2021,-2180381.5495599248,32125642.761440072,-34306024.311,9321248.505682895,6770579.896476672,168296.78854044224,3774974.523329619,2827308.584606611,299560.5373147053,2251108.0718915174,0,6602283.10793623,2827308.584606611,3774974.523329619,0.0,0,-2718965.3977466654,824836.5349012893,-1898237.1711841843,0,2723073.7060854733,-8496411.970781606,0,1876737.3521454346,1643668.9793444134,45749390.15437221,40773384.51508045,36716265.6133751,30248905.40929464,6467360.204080455,SPUL
2024-02-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2021,36716265.61337508,30248905.40929464,6467360.204080448,8940119.08997147,6734320.0527821295,168296.78854044227,3749245.807062296,2816777.4571793913,298507.4245719834,1907291.6126173565,0,6566023.264241688,2816777.4571793913,3749245.807062296,0.0,0,-2374095.8257297818,23470156.819675647,-621449.1256915907,0,24091605.945367236,14530037.729704177,0,3127796.6813707054,789766.0294330786,-110352470.40839216,-91904869.9678842,-58316401.03587982,27121108.727923933,-85437509.76380375,SPUL
2024-03-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2021,-58316401.0358798,27121108.727923937,-85437509.76380374,9231931.354243444,7155437.336532719,170143.04227219053,4688274.953516234,2297019.3407442947,246716.23830164855,1829777.7794090756,0,6985294.294260528,2297019.3407442947,4688274.953516234,0.0,0,-2246637.0599829163,1668924.0315184016,-32414162.960034113,0,34083086.99155252,-7563007.322725043,0,-27725888.00651788,9538.671377555424,17466349.5862113,-17813007.071654066,-48403520.101015985,54846996.73444182,-103250516.8354578,SPUL
2024-04-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2021,-48403520.10101599,54846996.73444181,-103250516.8354578,7719900.516147063,7121256.12738157,172073.8477314124,4666278.19987201,2282904.079778147,245497.79275095597,353146.5960145375,0,6949182.279650157,2282904.079778147,4666278.19987201,0.0,0,-770718.2364969058,472634.2140373172,-496729.9297258139,0,969364.1437631311,-7247266.302109746,0,4169548.2701461967,-954500.3382945408,-743917.755312766,-4776136.125570856,-57349204.496733055,50677448.46429561,-108026652.96102867,SPUL
2024-05-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2021,-57349204.49673306,50677448.46429562,-108026652.96102868,7490898.879735332,7121446.605026791,172073.8477314124,4666278.250727145,2283094.5065682335,245516.8354299646,123935.4392785767,0,6949372.7572953785,2283094.5065682335,4666278.250727145,0.0,0,-541526.1224399535,3711187.5555764027,0.0,0,3711187.5555764027,-3779711.3241589293,0,4666278.250727145,-419953.45317372,-8791716.58106038,-8325103.107665884,-70340585.85512608,46011170.21356847,-116351756.06869456,SPUL
2024-06-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2021,-70340585.85512608,46011170.21356847,-116351756.06869455,7947727.16586672,6978472.502560533,172073.8477314124,4588154.974540007,2218243.680289113,239031.75280205254,730222.9105041341,0,6806398.65482912,2218243.680289113,4588154.974540007,0.0,0,-1141328.5110375993,446994.7844517281,-1402825.5751184528,0,1849820.359570181,-7500732.381414992,0,3185329.3994215545,159441.59787123595,30728928.435786385,26572967.051664185,-46952948.202883445,42825840.81414691,-89778789.01703036,SPUL
2024-07-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2021,-46952948.202883445,42825840.81414691,-89778789.01703036,8605577.092422852,6978664.027394986,172073.8477314124,4588154.974538848,2218435.205124726,239050.90528561384,1387862.1597422534,0,6806590.179663574,2218435.205124726,4588154.974538848,0.0,0,-1798986.912759278,1648280.3085812842,0.0,0,1648280.3085812842,-6957296.783841568,0,4588154.974538848,1223730.0608797302,26820084.274430692,25674672.5260077,-25866430.651414596,38237685.839608066,-64104116.49102266,SPUL
2024-08-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2021,-25866430.651414588,38237685.83960807,-64104116.49102266,8260418.023746071,6921682.725898369,173155.58532789047,4555604.3732711505,2192922.767299328,236607.8352627218,1102127.4625849808,0,6748527.1405704785,2192922.767299328,4555604.3732711505,0.0,0,-1511890.8831755929,2188555.602306504,-508051.6658386816,0,2696607.2681451854,-6071862.421439568,0,4047552.707432469,-92847.92297728804,5103336.938954163,2986179.3019697764,-26927804.056877285,34190133.1321756,-61117937.18905289,SPUL
2024-09-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2021,-26927804.056877293,34190133.132175595,-61117937.18905289,8590960.362942949,6858240.846573915,174112.7746349424,4519682.436493147,2164445.6354458258,233855.84100807685,1498863.6753609576,0,6684128.071938973,2164445.6354458258,4519682.436493147,0.0,0,-1906832.291003976,417738.814574933,-559498.8757099704,0,977237.6902849034,-8173221.548368016,0,3960183.5607831767,639633.668825288,35802460.63519685,32229056.316437297,1341068.69877683,30229949.57139242,-28888880.87261559,SPUL
2024-10-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2021,1341068.6987768374,30229949.57139242,-28888880.872615583,10271844.573389316,7407889.893023787,174112.7746349424,4519682.436493526,2714094.6818953184,288820.7456530261,2575133.934712503,0,7233777.118388845,2714094.6818953184,4519682.436493526,0.0,0,-3038067.4550004713,410586.71194790094,0.0,0,410586.71194790094,-9861257.861441415,0,4519682.436493526,4802407.942632258,84147976.32238719,83608808.84007156,80430195.10235487,25710267.134898894,54719927.967455976,SPUL
2024-11-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2021,80430195.10235488,25710267.134898894,54719927.967456,10075347.573313985,6858627.770320708,174112.7746349424,4519682.436494969,2164832.559190796,233894.53338257386,2982825.269610703,0,6684514.9956857655,2164832.559190796,4519682.436494969,0.0,0,-3390832.5776282195,1100567.4194883713,0.0,0,1100567.4194883713,-8974780.153825615,0,4519682.436494969,2791349.984082418,52124804.95185987,50461057.21861164,126371569.88447157,21190584.698403925,105180985.18606764,SPUL
2024-12-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2021,126371569.88447157,21190584.69840393,105180985.18606764,9679715.210405977,6816212.289079401,178809.60696427064,4490524.893673786,2146877.788441344,232568.7395405615,2630934.181786016,0,6637402.68211513,2146877.788441344,4490524.893673786,0.0,0,-3042312.5282908473,5979593.676880694,-381772.8381004975,0,6361366.514981192,-3700121.5335252834,0,4108752.0555732884,924315.5075991526,-6283282.515342431,-4950336.485695274,117312481.34320301,17081832.64283064,100230648.70037237,SPUL
2023-12-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2022,-1183221775.63862,231609264.7664896,-1414831040.4051094,115173730.96804252,64878813.27180611,646687.1320988109,34938920.04948037,29293206.090226933,2993989.3222325747,47300928.37400383,0,64232126.139707305,29293206.090226933,34938920.04948037,0.0,0,-50941604.82833522,7295558.511707585,-127576508.13999076,0,134872066.65169835,-107878172.45633493,0,-92637588.0905104,16926262.96508171,322231241.8412829,138641744.2595193,-951942443.2885901,324246852.857,-1276189296.14559,SPUL
2024-01-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2022,-951942443.2885901,324246852.857,-1276189296.14559,93737625.84979616,64814786.58096053,647815.4102264491,34902393.89750352,29264577.273230564,2991239.2683457015,25931600.000489935,0,64166971.17073408,29264577.273230564,34902393.89750352,0.0,0,-29570654.679062083,4948025.200017203,-885034.7178868749,0,5833059.917904077,-88789600.64977896,0,34017359.179616645,14019756.32090146,344228668.4464953,303476183.2972344,-682483619.1709723,290229493.67738336,-972713112.8483557,SPUL
2024-02-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2022,-682483619.1709723,290229493.6773833,-972713112.8483557,98131464.08240682,64680821.92974235,648401.506228489,34828450.55590957,29203969.867604297,2985237.137383279,30465405.01528118,0,64032420.42351386,29203969.867604297,34828450.55590957,0.0,0,-34099043.65889296,20661824.83832037,-1695163.529708946,0,22356988.368029315,-77469639.24408644,0,33133287.026200622,17529704.276291106,287372174.5251466,260565526.58355188,-455051379.61362106,257096206.6511827,-712147586.2648038,SPUL
2024-03-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2022,-455051379.61362106,257096206.6511827,-712147586.2648038,98548802.14964235,63851762.74457089,668517.0079888672,34362722.045581244,28820523.691000775,2948904.0698989644,31748135.335172504,0,63183245.73658202,28820523.691000775,34362722.045581244,0.0,0,-35365556.41306033,31997964.04001445,-11053778.15219234,0,43051742.192206785,-66550838.1096279,0,23308943.893388905,10914190.237166783,239320078.41780818,206992374.43873596,-271367949.068274,233787262.7577938,-505155211.8260678,SPUL
2024-04-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2022,-271367949.068274,233787262.7577938,-505155211.8260678,79807902.02762279,62963217.956132874,678083.1801830021,33746945.65891618,28538189.11703369,2921627.22972167,13923056.841768246,0,62285134.77594987,28538189.11703369,33746945.65891618,0.0,0,-17522767.251672916,6023558.369338041,-13777624.665246341,0,19801183.03458438,-73784343.65828475,0,19969320.99366984,-6170194.46836058,-21924118.626168296,-81909335.7591438,-373246605.82108766,213817941.76412398,-587064547.5852116,SPUL
2024-05-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2022,-373246605.82108766,213817941.76412398,-587064547.5852116,82445856.38743034,62771753.80865008,693493.4474512383,33625074.540367335,28453185.8208315,2914667.9268282745,16759434.651951991,0,62078260.361198835,28453185.8208315,33625074.540367335,0.0,0,-20367596.026231505,6953022.123506243,-2476722.4848778904,0,9429744.608384134,-75492834.26392409,0,31148352.055489443,-4711836.6826461945,195624304.31745362,146567985.42637277,-257826972.45020434,182669589.70863453,-440496562.15883887,SPUL
2024-06-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2022,-257826972.45020422,182669589.70863453,-440496562.15883875,93241408.43131757,62638151.085395165,693493.4474512383,33425453.702975407,28519203.934968516,2921269.7382419757,27681987.60768042,0,61944657.63794392,28519203.934968516,33425453.702975407,0.0,0,-31296750.793373644,9321771.200436896,-3912331.502441154,0,13234102.70287805,-83919637.23088068,0,29513122.200534254,30801004.89767554,659460894.2607996,635855384.1281288,348515289.4773903,153156467.50810027,195358821.96929002,SPUL
2024-07-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2022,348515289.4773903,153156467.50810027,195358821.96929002,95379761.69433887,62360274.4878696,694101.818372654,33273393.61740044,28392779.0520965,2908688.087046916,30110799.11942236,0,61666172.66949694,28392779.0520965,33273393.61740044,0.0,0,-33713589.024841934,21388537.50218269,-2703052.2247318663,0,24091589.726914555,-73991224.19215618,0,30570341.392668575,19547845.332718194,357056552.9028744,333183515.436105,651128463.5208267,122586126.1154317,528542337.40539503,SPUL
2024-08-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2022,651128463.5208265,122586126.1154317,528542337.4053948,99089975.98703665,61481458.443678185,701633.0965890287,32785355.711809404,27994469.63527975,2869610.273186878,34738907.270171575,0,60779825.34708916,27994469.63527975,32785355.711809404,0.0,0,-38310150.63994749,15036539.0539614,-7928304.341118934,0,22964843.395080335,-84053436.93307525,0,24857051.370690472,29213442.555621184,593353410.9447657,563370467.9380021,1189641880.088138,97729074.74474123,1091912805.343397,SPUL
2024-09-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2022,1189641880.0881383,97729074.74474123,1091912805.3433971,101426347.44742683,60994908.08548285,703022.7466591111,32518099.101637796,27773786.23718594,2847680.898384506,37583758.46355947,0,60291885.338823736,27773786.23718594,32518099.101637796,0.0,0,-41134462.10860309,19427639.816489503,-3915214.4676742777,0,23342854.28416378,-81998707.63093732,0,28602884.633963518,26546347.96189712,568227399.2470126,541377924.2119359,1702416919.6661105,69126190.1107777,1633290729.555333,SPUL
2024-10-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2022,1702416919.6661105,69126190.11077772,1633290729.555333,89452515.74887802,60637739.4923485,703579.2751119921,32248573.896909874,27685586.320326634,2838916.559543863,25975859.69698565,0,59934160.217236504,27685586.320326634,32248573.896909874,0.0,0,-29518355.531641513,388711500.96883804,-3713910.9327836623,0,392425411.9016217,299258985.21996003,0,28534662.96412621,27107286.802535262,-1936145293.9623976,-1581244358.9757762,92637897.72620821,40591527.14665151,52046370.5795567,SPUL
2024-11-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2022,92637897.72620821,40591527.14665151,52046370.5795567,62861832.09363876,45468348.77299347,704018.3396670882,24049015.87155924,20715314.56176714,2141933.290143423,15251550.030501874,0,44764330.43332638,20715314.56176714,24049015.87155924,0.0,0,-18097501.660312384,123830760.98194881,-112985456.12677084,0,236816217.10871965,60968928.888310045,0,-88936440.25521159,935533.6096421704,-1413732237.654261,-1440764215.4115205,-1259189877.4301007,129527967.4018631,-1388717844.8319638,SPUL
2024-12-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2022,-1259189877.4301007,129527967.4018631,-1388717844.8319638,53159872.22844486,35828098.49219764,704460.6353473075,18790346.84467648,16333291.012173856,1703775.1647521164,15627998.571495099,0,35123637.85685033,16333291.012173856,18790346.84467648,0.0,0,-18036234.371594526,3435658.0450263806,-64472479.81736424,0,67908137.86239062,-49724214.18341848,0,-45682132.97268776,2361295.832372946,252409854.06453124,159364802.74079794,-1054142941.716615,175210100.37455085,-1229353042.0911658,SPUL
2023-12-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2023,-18854379.325464547,269333146.8500027,-288187526.17546725,195886571.0281144,67006122.88986263,9298.768419288795,66746043.05000272,250781.07144061915,26007.983985990795,128854440.15426579,0,66996824.12144334,250781.07144061915,66746043.05000272,0.0,0,-128889746.90667108,2510773.918430029,0.0,0,2510773.918430029,-193375797.10968438,0,66746043.05000272,43250002.31756119,1412878765.3049479,1329499013.5628273,1243898591.18736,202587103.8,1041311487.3873601,SPUL
2024-01-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2023,1243898591.1873603,202587103.8,1041311487.3873603,129938226.70076424,67017308.55766365,9298.768419288795,66746043.0500004,261966.7392439652,27126.5507663254,62893791.59233426,0,67008009.78924436,261966.7392439652,66746043.0500004,0.0,0,-62930216.91151988,2434540.9359676964,0.0,0,2434540.9359676964,-127503685.76479654,0,66746043.0500004,57543187.69144086,1319294561.501874,1316080106.4785187,2493232654.6158786,135841060.7499996,2357391593.865879,SPUL
2024-02-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2023,2493232654.6158786,135841060.7499996,2357391593.865879,138259328.66287798,67029031.51802363,9298.768419288795,66746043.0500051,273689.69959924737,28298.84680185362,71201998.2980525,0,67019732.749604344,273689.69959924737,66746043.0500051,0.0,0,-71239595.91327363,35341744.06525062,0.0,0,35341744.06525062,-102917584.59762736,0,66746043.0500051,55463074.29793148,1044361234.4338493,1063652767.1841586,3490139378.750032,69095017.6999945,3421044361.0500374,SPUL
2024-03-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2023,3490139378.750032,69095017.6999945,3421044361.0500374,106357317.62637757,67228810.91720094,10051.292437482072,65854096.023087524,1364663.6016759407,137471.48941134225,38991035.21976529,0,67218759.62476346,1364663.6016759407,65854096.023087524,0.0,0,-39138558.00161411,1274710334.6365254,-19388885.677101184,0,1294099220.3136265,1168353017.0101478,0,46465210.34598634,-4477345.744584113,-6006834796.502061,-4796493914.890511,-1352819746.486465,22629807.354008168,-1375449553.8404732,SPUL
2024-04-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2023,-1352819746.4864652,22629807.35400814,-1375449553.8404734,92537614.61443967,77340668.39566627,9977.177999002177,42405114.91964809,34925576.29801917,3493555.347601818,11703390.871171571,0,77330691.21766725,34925576.29801917,42405114.91964809,0.0,0,-15206923.396772414,3496743.806387309,-484177426.758718,0,487674170.5651053,-89040870.80805236,0,-441772311.8390699,-20757226.302369475,223219061.63788414,-328351347.3116076,-1239398781.959003,464402119.19307804,-1703800901.152081,SPUL
2024-05-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2023,-1239398781.959003,464402119.1930781,-1703800901.152081,99368506.42966318,77352372.53610748,9977.177999002177,42378241.75393563,34964153.60417285,3497413.0782171856,18518720.815338522,0,77342395.35810848,34964153.60417285,42378241.75393563,0.0,0,-22026111.071554706,2549705.8399428623,-557182.0114535857,0,3106887.851396448,-96818800.58972032,0,41821059.742482044,295456.16260313476,281746238.8497997,227043954.16516453,-1054175887.5363204,422581059.45059603,-1476756946.9869165,SPUL
2024-06-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2023,-1054175887.5363206,422581059.450596,-1476756946.9869165,113269093.0210047,77352392.5175114,9977.177999002177,42378241.753949665,34964173.58556273,3497415.0763561735,32419285.427137136,0,77342415.3395124,34964173.58556273,42378241.753949665,0.0,0,-35926677.681492314,2457486.687818458,0.0,0,2457486.687818458,-110811606.33318625,0,42378241.753949665,42108319.2030167,514092143.8598851,487767098.4836652,-608787030.806605,380202817.69664633,-988989848.5032513,SPUL
2024-07-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2023,-608787030.8066049,380202817.6966464,-988989848.5032513,112565556.52707377,77352412.55640906,9977.177999002177,42378241.75393156,34964193.62447849,3497417.0802477496,31715726.890416965,0,77342435.37841004,34964193.62447849,42378241.75393156,0.0,0,-35223121.14866373,2324025.7077939003,0.0,0,2324025.7077939003,-110241530.81927986,0,42378241.75393156,-102301.35067507839,376681449.7361382,308715859.32011485,-342449413.24042165,337824575.9427148,-680273989.1831365,SPUL
2024-08-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2023,-342449413.24042153,337824575.9427148,-680273989.1831363,116568819.99004993,77352432.65303922,9977.177999002177,42378241.75395446,34964213.72108574,3497419.089908475,35718968.24710224,0,77342455.4750402,34964213.72108574,42378241.75395446,0.0,0,-39226364.51500973,2212570.8538261424,0.0,0,2212570.8538261424,-114356249.1362238,0,42378241.75395446,21980490.289783753,521497392.2810068,471499875.18852127,86672220.19414526,295446334.18876034,-208774113.99461508,SPUL
2024-09-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2023,86672220.19414526,295446334.18876034,-208774113.99461508,121958842.83033454,77352452.80748042,9977.177999002177,42378241.75393082,34964233.87555059,3497421.10535496,41108968.91749915,0,77342475.6294814,34964233.87555059,42378241.75393082,0.0,0,-44616367.20085314,2111381.2814746504,0.0,0,2111381.2814746504,-119847461.5488599,0,42378241.75393082,35449282.880712114,654148651.2970103,612128714.3827933,656422692.8230078,253068092.43482953,403354600.3881782,SPUL
2024-10-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2023,656422692.8230078,253068092.43482953,403354600.3881782,131519280.28316277,77352473.0199751,9977.177999002177,42378241.75393649,34964254.0880396,3497423.126603861,50669384.13658382,0,77342495.84197609,34964254.0880396,42378241.75393649,0.0,0,-54176784.44118668,2027317.8686576884,0.0,0,2027317.8686576884,-129491962.41450508,0,42378241.75393649,73226330.4841374,930864228.3401097,916976838.1636785,1531021289.2327497,210689850.68089303,1320331438.5518568,SPUL
2024-11-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2023,1531021289.2327497,210689850.68089303,1320331438.5518568,132786509.38512857,77352493.29065907,9977.177999002177,42378241.753940254,34964274.35871982,3497425.1536718826,51936590.94079763,0,77342516.11266008,34964274.35871982,42378241.753940254,0.0,0,-55443993.27246849,1925450.4036135024,0.0,0,1925450.4036135024,-130861058.98151506,0,42378241.753940254,32786694.865119737,707409203.929872,651713081.5674169,2140356129.0462265,168311608.92695278,1972044520.1192737,SPUL
2024-12-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2023,2140356129.0462263,168311608.92695278,1972044520.1192734,130419273.3579452,77352513.61969623,9977.177999002177,42378241.75393846,34964294.68775877,3497427.1865757788,49569332.55167319,0,77342536.44169724,34964294.68775877,42378241.75393846,0.0,0,-53076736.916247964,1819563.3396908545,0.0,0,1819563.3396908545,-128599710.01825435,0,42378241.75393846,12633103.671136029,564374724.8174925,490786360.2243126,2588764247.5166,125933367.17301431,2462830880.343586,SPUL
2024-03-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2024,0.0,0.0,0.0,6305267.951091411,5116916.80958286,41295.14291645953,2063819.9999997336,3011801.666666667,305309.68095831265,883041.4605502372,0,5075621.666666401,3011801.666666667,2063819.9999997336,0.0,0,-1229646.28442501,756993.6000000001,-24765840.000000205,0,25522833.600000206,-5548274.351091411,0,-22702020.00000047,710375.7260168871,0.0,-27539918.625074994,-4837898.625074524,22702020.00000047,-27539918.625074994,SPUL_NEW
2024-04-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2024,-4837898.625074524,22702020.00000047,-27539918.625074994,6281919.922446707,5116952.809583069,41295.14291645953,2063819.9999999425,3011837.666666667,305313.2809583127,859653.8319053259,0,5075657.666666609,3011837.666666667,2063819.9999999425,0.0,0,-1206262.255780098,0.0,0.0,0,0.0,-6281919.922446707,0,2063819.9999999425,1212141.9123105635,0.0,-3005958.0101362015,-9907676.63521067,20638200.000000525,-30545876.635211196,SPUL_NEW
2024-05-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2024,-9907676.635210678,20638200.00000052,-30545876.6352112,6258470.281636087,5116988.913263024,41295.14291645953,2063819.9999998976,3011873.7703466667,305316.8913263126,836164.4770467506,0,5075693.770346564,3011873.7703466667,2063819.9999998976,0.0,0,-1182776.511289523,0.0,0.0,0,0.0,-6258470.281636087,0,2063819.9999998976,855470.8286435779,0.0,-3339179.4529926116,-15310676.088203184,18574380.000000626,-33885056.08820381,SPUL_NEW
2024-06-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2024,-15310676.088203192,18574380.000000626,-33885056.08820382,6232038.663897193,5117025.120921577,41295.14291645953,2063819.999999853,3011909.978005265,305320.51209217246,809693.0308834432,0,5075729.978005118,3011909.978005265,2063819.999999853,0.0,0,-1156308.6858920753,0.0,0.0,0,0.0,-6232038.663897193,0,2063819.999999853,-84389.86079469271,0.0,-4252608.5246920325,-21627104.61289507,16510560.000000773,-38137664.61289585,SPUL_NEW
2024-07-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2024,-21627104.61289507,16510560.000000773,-38137664.61289585,6204115.299016876,5117061.432859246,41295.14291645954,2063820.0000008664,3011946.2899419204,305324.143285838,781729.7228717922,0,5075766.289942787,3011946.2899419204,2063820.0000008664,0.0,0,-1128349.0090740891,0.0,0.0,0,0.0,-6204115.299016876,0,2063820.0000008664,-437289.96395872935,0.0,-4577585.262974739,-28268509.87587068,14446739.999999907,-42715249.875870585,SPUL_NEW
2024-08-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2024,-28268509.87587068,14446739.999999907,-42715249.875870585,6173492.717727243,5117097.8493733695,41295.14291645953,2063819.9999999567,3011982.706456953,305327.7849373413,751067.0834165317,0,5075802.70645691,3011982.706456953,2063819.9999999567,0.0,0,-1097690.011270333,0.0,0.0,0,0.0,-6173492.717727243,0,2063819.9999999567,-895102.408955938,0.0,-5004775.126683224,-35337105.00255386,12382919.99999995,-47720025.002553806,SPUL_NEW
